fq_name,class,decorator,function,unknown,total
IPy.IP.net,0,0,1,0,1
IPy.IP.netmask,0,0,2,0,2
IPy.IP.reverseName,0,0,1,0,1
IPy.IP.v46map,0,0,1,0,1
IPy.IPSet.__init__,1,0,0,0,1
IPy.IPSet.add,0,0,1,0,1
IPy.IPSet.discard,0,0,1,0,1
IPy.IPSet.isdisjoint,0,0,1,0,1
IPy.IPint.__add__,0,0,1,0,1
IPy.IPint.__contains__,0,0,0,1,1
IPy.IPint.__init__,5,0,0,1,5
IPy.IPint.__str__,0,0,0,1,1
IPy.IPint.int,0,0,1,0,1
IPy.IPint.iptype,0,0,2,0,2
IPy.IPint.len,0,0,1,0,1
IPy.IPint.overlaps,0,0,2,0,2
IPy.IPint.prefixlen,0,0,2,0,2
IPy.IPint.strBin,0,0,1,0,1
IPy.IPint.strCompressed,0,0,1,0,1
IPy.IPint.strDec,0,0,1,0,1
IPy.IPint.strFullsize,0,0,1,0,1
IPy.IPint.strHex,0,0,1,0,1
IPy.IPint.strNetmask,0,0,1,0,1
IPy.IPint.strNormal,0,0,3,0,3
IPy.IPint.version,0,0,2,0,2
IPy._checkNetmask,0,0,1,0,1
IPy._checkPrefix,0,0,1,0,1
IPy._count0Bits,0,0,1,0,1
IPy._count1Bits,0,0,1,0,1
IPy._intToBin,0,0,1,0,1
IPy._netmaskToPrefixlen,0,0,1,0,1
IPy._prefixlenToNetmask,0,0,1,0,1
IPy.intToIp,0,0,1,0,1
IPy.parseAddress,0,0,1,0,1
IPython.core.debugger.Pdb.__init__,1,0,0,0,1
IPython.core.display.DisplayObject.__init__,1,0,0,0,1
IPython.core.display.HTML.__init__,2,0,0,0,2
IPython.core.display.clear_output,0,0,1,0,1
IPython.core.display.display,0,0,1,0,1
IPython.core.display.display_html,0,0,1,0,1
IPython.core.display.display_svg,0,0,1,0,1
IPython.core.getipython.get_ipython,0,0,1,0,1
IPython.core.interactiveshell.InteractiveShell.init_inspector,0,0,1,0,1
IPython.core.interactiveshell.no_op,0,0,1,0,1
IPython.core.magic.MagicsManager.register,0,0,1,0,1
IPython.core.magic.magics_class,0,1,0,0,1
IPython.core.oinspect.Inspector.__init__,1,0,0,0,1
IPython.core.oinspect.Inspector.info,0,0,1,0,1
IPython.core.oinspect.Inspector.pinfo,0,0,0,1,1
IPython.core.oinspect.find_file,0,0,1,0,1
IPython.core.oinspect.getdoc,0,0,1,0,1
IPython.core.page.page,0,0,1,0,1
IPython.lib.pretty._safe_getattr,0,0,1,0,1
IPython.start_ipython,0,0,2,0,2
IPython.terminal.embed.InteractiveShellEmbed.__call__,1,0,0,0,1
IPython.terminal.embed.InteractiveShellEmbed.__init__,1,0,0,0,1
IPython.terminal.embed.embed,0,0,4,0,4
IPython.utils.PyColorize.Parser.format,0,0,1,0,1
InfoGAN.src.data.make_dataset.build_HDF5,0,0,1,0,1
InfoGAN.src.data.make_dataset.check_HDF5,0,0,1,0,1
InfoGAN.src.model.eval.eval,0,0,1,0,1
InfoGAN.src.model.main.launch_eval,0,0,1,0,1
InfoGAN.src.model.main.launch_training,0,0,1,0,1
InfoGAN.src.model.models.DCGAN,0,0,1,0,1
InfoGAN.src.model.models.DCGAN_discriminator,0,0,1,0,1
InfoGAN.src.model.models.generator_deconv,0,0,1,0,1
InfoGAN.src.model.models.generator_upsampling,0,0,1,0,1
InfoGAN.src.model.models.load,0,0,1,0,1
InfoGAN.src.model.train.train,0,0,1,0,1
InfoGAN.src.utils.data_utils.inverse_normalization,0,0,1,0,1
InfoGAN.src.utils.data_utils.normalization,0,0,1,0,1
InfoGAN.src.utils.data_utils.sample_cat,0,0,1,0,1
InfoGAN.src.utils.data_utils.sample_noise,0,0,1,0,1
InfoGAN.src.utils.general_utils.create_dir,0,0,1,0,1
Infoga.core.lib.colors.colors.blue,0,0,1,0,1
Infoga.core.lib.colors.colors.green,0,0,1,0,1
Infoga.core.lib.colors.colors.red,0,0,1,0,1
Infoga.core.lib.colors.colors.reset,0,0,1,0,1
Infoga.core.lib.colors.colors.white,0,0,1,0,1
Infoga.core.lib.parser.parser.clean,0,0,1,0,1
Infoga.core.lib.printer.printer.error,0,0,1,0,1
Infoga.core.lib.printer.printer.info,0,0,1,0,1
Infoga.core.lib.printer.printer.ip,0,0,1,0,1
Infoga.core.lib.printer.printer.plus,0,0,1,0,1
Infoga.core.lib.printer.printer.test,0,0,1,0,1
Infoga.core.recon.bing.bing.__init__,1,0,0,0,1
Infoga.core.recon.bing.bing.getemail,0,0,1,0,1
Infoga.core.recon.bing.bing.process,0,0,1,0,1
Infoga.core.recon.bing.bing.search,0,0,1,0,1
Infoga.core.recon.google.google.__init__,1,0,0,0,1
Infoga.core.recon.google.google.getemail,0,0,1,0,1
Infoga.core.recon.google.google.process,0,0,1,0,1
Infoga.core.recon.google.google.search,0,0,1,0,1
Infoga.core.recon.netcraft.netcraft.__init__,1,0,0,0,1
Infoga.core.recon.netcraft.netcraft.search,0,0,1,0,1
Infoga.core.recon.pgp.pgp.__init__,1,0,0,0,1
Infoga.core.recon.pgp.pgp.getemail,0,0,1,0,1
Infoga.core.recon.pgp.pgp.process,0,0,1,0,1
Infoga.core.recon.pgp.pgp.search,0,0,1,0,1
Infoga.core.recon.yahoo.yahoo.__init__,1,0,0,0,1
Infoga.core.recon.yahoo.yahoo.getemail,0,0,1,0,1
Infoga.core.recon.yahoo.yahoo.process,0,0,1,0,1
Infoga.core.recon.yahoo.yahoo.search,0,0,1,0,1
Infoga.infoga.Infoga.all,0,0,1,0,1
Infoga.infoga.Infoga.banner,0,0,1,0,1
Infoga.infoga.Infoga.bing,0,0,1,0,1
Infoga.infoga.Infoga.checkemail,0,0,1,0,1
Infoga.infoga.Infoga.checkurl,0,0,1,0,1
Infoga.infoga.Infoga.getinfo,0,0,1,0,1
Infoga.infoga.Infoga.google,0,0,1,0,1
Infoga.infoga.Infoga.info,0,0,1,0,1
Infoga.infoga.Infoga.main,0,0,1,0,1
Infoga.infoga.Infoga.pgp,0,0,1,0,1
Infoga.infoga.Infoga.usage,0,0,1,0,1
Infoga.infoga.Infoga.yahoo,0,0,1,0,1
InfrastructureManager.appscale.infrastructure.CustomHTTPError.__init__,1,0,0,0,1
InfrastructureManager.appscale.infrastructure.InstancesHandler._describe_vms,0,0,1,0,1
InfrastructureManager.appscale.infrastructure.get_agent,0,0,1,0,1
InfrastructureManager.appscale.infrastructure.make_app,0,0,1,0,1
InfrastructureManager.appscale.infrastructure.operation_ids_cache.OperationIdsCache.__init__,1,0,0,0,1
Jenkins.jenkins.BrustThread.__init__,1,0,0,0,1
Jenkins.jenkins.BrustThread.brust,0,0,1,0,1
Jenkins.jenkins.Jenkins.__bAnonymous_access,0,0,1,0,1
Jenkins.jenkins.Jenkins.__get_peopel_waiting_done,0,0,1,0,1
Jenkins.jenkins.Jenkins.__get_version,0,0,1,0,1
Jenkins.jenkins.Jenkins.__init__,1,0,0,0,1
Jenkins.jenkins.Jenkins.get_all_user_by_async,0,0,1,0,1
Jenkins.jenkins.Jenkins.get_all_user_by_people,0,0,1,0,1
Jenkins.jenkins.Jenkins.work,0,0,1,0,1
Jenkins.jenkins.color_output,0,0,1,0,1
LogService.logquery.get_connection,0,0,1,0,1
LogService.logquery.get_query,0,0,1,0,1
LogService.logquery.log,0,0,1,0,1
LogService.logquery.main,0,0,1,0,1
LogService.logquery.output_http,0,0,1,0,1
LogService.logquery.query_or_follow,0,0,1,0,1
LogService.logserver.AppLogFile.__init__,1,0,0,0,1
LogService.logserver.AppLogFile.close,0,0,1,0,1
LogService.logserver.AppLogFile.delete,0,0,1,0,1
LogService.logserver.AppLogFile.write,0,0,1,0,1
LogService.logserver.AppRegistry.__init__,1,0,0,0,1
LogService.logserver.AppRegistry.broadcastToFollowers,0,0,1,0,1
LogService.logserver.AppRegistry.iter,0,0,1,0,1
LogService.logserver.Protocol.processActionLog,0,0,1,0,1
LogService.logserver.Protocol.processActionQueryRequestIds,0,0,1,0,1
LogService.logserver.Protocol.processActionQuerySearch,0,0,1,0,1
LogService.logserver.Protocol.processActions,0,0,1,0,1
LogService.logserver.Protocol.sendQueryResult,0,0,1,0,1
LogService.logserver.calculateOffset,0,0,1,0,1
LogService.logserver.parseOffset,0,0,1,0,1
LogService.logserver.readLogRecord,0,0,1,0,1
MiddlewareScan.plugins.jboss_deploy.random_str,0,0,1,0,1
MiddlewareScan.plugins.jboss_head_getshell.random_str,0,0,1,0,1
NoSQLAttack.buildAttackUri.buildAttackUri,0,0,1,0,1
NoSQLAttack.getApps.checkResult,0,0,1,0,1
NoSQLAttack.getApps.errorTest,0,0,1,0,1
NoSQLAttack.getApps.getApps,0,0,1,0,1
NoSQLAttack.globalVar.get_dbPort,0,0,1,0,1
NoSQLAttack.globalVar.get_httpMethod,0,0,1,0,1
NoSQLAttack.globalVar.get_https,0,0,1,0,1
NoSQLAttack.globalVar.get_myIP,0,0,1,0,1
NoSQLAttack.globalVar.get_myPort,0,0,1,0,1
NoSQLAttack.globalVar.get_optionSet,0,0,1,0,1
NoSQLAttack.globalVar.get_platform,0,0,1,0,1
NoSQLAttack.globalVar.get_possAddrs,0,0,1,0,1
NoSQLAttack.globalVar.get_url,0,0,1,0,1
NoSQLAttack.globalVar.get_verb,0,0,1,0,1
NoSQLAttack.globalVar.get_victim,0,0,1,0,1
NoSQLAttack.globalVar.get_vulnAddrs,0,0,1,0,1
NoSQLAttack.globalVar.get_webPort,0,0,1,0,1
NoSQLAttack.globalVar.set_httpMethod,0,0,1,0,1
NoSQLAttack.globalVar.set_https,0,0,1,0,1
NoSQLAttack.globalVar.set_myIP,0,0,1,0,1
NoSQLAttack.globalVar.set_myPort,0,0,1,0,1
NoSQLAttack.globalVar.set_optionSet,0,0,1,0,1
NoSQLAttack.globalVar.set_possAddrs,0,0,1,0,1
NoSQLAttack.globalVar.set_url,0,0,1,0,1
NoSQLAttack.globalVar.set_verb,0,0,1,0,1
NoSQLAttack.globalVar.set_victim,0,0,1,0,1
NoSQLAttack.globalVar.set_webPort,0,0,1,0,1
NoSQLAttack.main.main,0,0,1,0,1
NoSQLAttack.main.mainMenu,0,0,1,0,1
NoSQLAttack.mongo.enumDbs,0,0,1,0,1
NoSQLAttack.mongo.getPlatInfo,0,0,1,0,1
NoSQLAttack.mongo.mongoScan,0,0,1,0,1
NoSQLAttack.mongo.netAttacks,0,0,1,0,1
NoSQLAttack.mongo.stealDBs,0,0,1,0,1
NoSQLAttack.option.option,0,0,1,0,1
NoSQLAttack.scanIP.scanMongoDBIP,0,0,1,0,1
NoSQLAttack.scanIP.scan_A_class,0,0,1,0,1
NoSQLMap.nosqlmap.main,0,0,1,0,1
NoSQLMap.nosqlmap.mainMenu,0,0,1,0,1
NoSQLMap.nosqlmap.options,0,0,1,0,1
NoSQLMap.nosqlmap.platSel,0,0,1,0,1
NoSQLMap.nsmcouch.brute_pass,0,0,1,0,1
NoSQLMap.nsmcouch.couchScan,0,0,1,0,1
NoSQLMap.nsmcouch.dict_pass,0,0,1,0,1
NoSQLMap.nsmcouch.enumAtt,0,0,1,0,1
NoSQLMap.nsmcouch.enumDbs,0,0,1,0,1
NoSQLMap.nsmcouch.genBrute,0,0,1,0,1
NoSQLMap.nsmcouch.gen_pass_couch,0,0,1,0,1
NoSQLMap.nsmcouch.gen_pass_couch13,0,0,1,0,1
NoSQLMap.nsmcouch.getPlatInfo,0,0,1,0,1
NoSQLMap.nsmcouch.netAttacks,0,0,1,0,1
NoSQLMap.nsmcouch.passCrack,0,0,1,0,1
NoSQLMap.nsmcouch.stealDBs,0,0,1,0,1
NoSQLMap.nsmmongo.brute_pass,0,0,1,0,1
NoSQLMap.nsmmongo.dict_pass,0,0,1,0,1
NoSQLMap.nsmmongo.enumDbs,0,0,1,0,1
NoSQLMap.nsmmongo.enumGrid,0,0,1,0,1
NoSQLMap.nsmmongo.genBrute,0,0,1,0,1
NoSQLMap.nsmmongo.gen_pass,0,0,1,0,1
NoSQLMap.nsmmongo.getPlatInfo,0,0,1,0,1
NoSQLMap.nsmmongo.mongoScan,0,0,1,0,1
NoSQLMap.nsmmongo.msfLaunch,0,0,1,0,1
NoSQLMap.nsmmongo.netAttacks,0,0,1,0,1
NoSQLMap.nsmmongo.passCrack,0,0,1,0,1
NoSQLMap.nsmmongo.stealDBs,0,0,1,0,1
NoSQLMap.nsmscan.massScan,0,0,1,0,1
NoSQLMap.nsmweb.buildUri,0,0,1,0,1
NoSQLMap.nsmweb.checkResult,0,0,1,0,1
NoSQLMap.nsmweb.errorTest,0,0,1,0,1
NoSQLMap.nsmweb.getApps,0,0,1,0,1
NoSQLMap.nsmweb.getDBInfo,0,0,1,0,1
NoSQLMap.nsmweb.postApps,0,0,1,0,1
NoSQLMap.nsmweb.randInjString,0,0,1,0,1
OpenGL.GL.ARB.framebuffer_object.glDeleteFramebuffers,0,0,2,0,2
OpenGL.GL.VERSION.GL_1_5.glBufferData,0,0,1,0,1
OpenGL.GL.VERSION.GL_1_5.glBufferSubData,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glDrawBuffers,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetActiveAttrib,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetActiveUniform,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetAttachedShaders,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetAttribLocation,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetProgramInfoLog,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetShaderInfoLog,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetShaderiv,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glGetUniformLocation,0,0,1,0,1
OpenGL.GL.VERSION.GL_2_0.glVertexAttribPointer,0,0,1,0,1
OpenGL.GL.exceptional.glBegin,0,0,2,0,2
OpenGL.GL.exceptional.glCallLists,0,0,2,0,2
OpenGL.GL.exceptional.glColor,0,0,2,0,2
OpenGL.GL.exceptional.glDeleteTextures,0,0,3,0,3
OpenGL.GL.exceptional.glEnd,0,0,2,0,2
OpenGL.GL.exceptional.glRasterPos,0,0,1,0,1
OpenGL.GL.exceptional.glTexParameter,0,0,2,0,2
OpenGL.GL.images.glGetTexImage,0,0,1,0,1
OpenGL.GL.images.glReadPixels,0,0,3,0,3
OpenGL.GLU.projection.gluUnProject,0,0,2,0,2
OpenGL.GLUT.special.GLUTCallback.__call__,1,0,0,0,1
OpenGL.GLUT.special.GLUTTimerCallback.__call__,1,0,0,0,1
OpenGL.GLUT.special.glutCreateWindow,0,0,1,0,1
OpenGL.GLUT.special.glutInit,0,0,1,0,1
OpenGL.contextdata.cleanupContext,0,0,1,0,1
OpenGL.contextdata.getContext,0,0,1,0,1
OpenGL.error.GLError.__init__,1,0,0,0,1
OpenGL.plugins.Plugin.__init__,1,0,0,0,1
OpenGL.raw.GL.ARB.framebuffer_object.glBindFramebuffer,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glBindRenderbuffer,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glCheckFramebufferStatus,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glDeleteRenderbuffers,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glFramebufferRenderbuffer,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glFramebufferTexture2D,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glGenFramebuffers,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glGenRenderbuffers,0,0,2,0,2
OpenGL.raw.GL.ARB.framebuffer_object.glRenderbufferStorage,0,0,2,0,2
OpenGL.raw.GL.EXT.geometry_shader4.glProgramParameteriEXT,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glAlphaFunc,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glBlendFunc,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glCallList,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glClear,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glClearColor,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glColor3f,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glColor4f,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glDeleteLists,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glDepthFunc,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glDepthMask,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glDisable,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glDrawPixels,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glEnable,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glEndList,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glFlush,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glFogf,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glFogfv,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glGenLists,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glGetDoublev,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glGetIntegerv,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glGetString,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glHint,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glLineWidth,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glLoadIdentity,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glMatrixMode,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glNewList,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glOrtho,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glPixelStorei,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glPointSize,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glPolygonMode,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glPopAttrib,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glPopMatrix,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glPushAttrib,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glPushMatrix,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glRasterPos2i,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glReadBuffer,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glRectf,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glRotated,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glRotatef,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glScaled,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glScalef,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glScissor,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glTexImage1D,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glTexImage2D,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_0.glTexParameterf,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_0.glTranslated,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glTranslatef,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glVertex3f,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_0.glViewport,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glBindTexture,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glColorPointer,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glCopyTexSubImage2D,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glDisableClientState,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glDrawArrays,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glDrawElements,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glEnableClientState,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glGenTextures,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glPolygonOffset,0,0,3,0,3
OpenGL.raw.GL.VERSION.GL_1_1.glPopClientAttrib,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glPushClientAttrib,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glTexCoordPointer,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_1.glTexSubImage1D,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_1.glTexSubImage2D,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_1.glVertexPointer,0,0,2,0,2
OpenGL.raw.GL.VERSION.GL_1_3.glActiveTexture,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_4.glBlendFuncSeparate,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_5.glBindBuffer,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_5.glDeleteBuffers,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_1_5.glGenBuffers,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glAttachShader,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glCompileShader,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glCreateProgram,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glCreateShader,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glDeleteShader,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glDetachShader,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glDisableVertexAttribArray,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glEnableVertexAttribArray,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glGetProgramiv,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glLinkProgram,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glShaderSource,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glUniform1f,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glUniform1fv,0,0,0,1,1
OpenGL.raw.GL.VERSION.GL_2_0.glUniform1i,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glUniform4f,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glUniformMatrix4fv,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glUseProgram,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_2_0.glVertexAttrib1f,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glBindFramebuffer,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glBindRenderbuffer,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glBindVertexArray,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glCheckFramebufferStatus,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glDeleteFramebuffers,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glDeleteVertexArrays,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glFramebufferRenderbuffer,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glFramebufferTexture2D,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glGenFramebuffers,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glGenRenderbuffers,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glGenVertexArrays,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glGetFramebufferAttachmentParameteriv,0,0,1,0,1
OpenGL.raw.GL.VERSION.GL_3_0.glRenderbufferStorage,0,0,1,0,1
OpenSSL.SSL.Connection.__init__,1,0,0,0,1
OpenSSL.SSL.Connection.do_handshake,0,0,1,0,1
OpenSSL.SSL.Connection.get_peer_certificate,0,0,1,0,1
OpenSSL.SSL.Connection.set_connect_state,0,0,1,0,1
OpenSSL.SSL.Connection.set_tlsext_host_name,0,0,1,0,1
OpenSSL.SSL.Context.__init__,3,0,0,0,3
OpenSSL.SSL.Context.load_verify_locations,0,0,1,0,1
OpenSSL.SSL.Context.use_certificate,0,0,1,0,1
OpenSSL.SSL.Context.use_certificate_file,0,0,3,0,3
OpenSSL.SSL.Context.use_privatekey,0,0,1,0,1
OpenSSL.SSL.Context.use_privatekey_file,0,0,3,0,3
OpenSSL.crypto.PKCS12.__init__,1,0,0,0,1
OpenSSL.crypto.PKCS12.get_certificate,0,0,1,0,1
OpenSSL.crypto.PKCS12.get_privatekey,0,0,1,0,1
OpenSSL.crypto.PKCS12.set_ca_certificates,0,0,1,0,1
OpenSSL.crypto.PKCS12.set_certificate,0,0,1,0,1
OpenSSL.crypto.PKCS12.set_friendlyname,0,0,1,0,1
OpenSSL.crypto.PKCS12.set_privatekey,0,0,1,0,1
OpenSSL.crypto.PKey.__init__,1,0,0,0,1
OpenSSL.crypto.PKey.bits,0,0,1,0,1
OpenSSL.crypto.PKey.generate_key,0,0,1,0,1
OpenSSL.crypto.PKey.type,0,0,1,0,1
OpenSSL.crypto.X509.__init__,1,0,0,0,1
OpenSSL.crypto.X509.digest,0,0,1,0,1
OpenSSL.crypto.X509.get_issuer,0,0,2,0,2
OpenSSL.crypto.X509.get_notAfter,0,0,1,0,1
OpenSSL.crypto.X509.get_serial_number,0,0,1,0,1
OpenSSL.crypto.X509.get_subject,0,0,4,0,4
OpenSSL.crypto.X509.get_version,0,0,1,0,1
OpenSSL.crypto.X509.gmtime_adj_notAfter,0,0,1,0,1
OpenSSL.crypto.X509.gmtime_adj_notBefore,0,0,1,0,1
OpenSSL.crypto.X509.set_pubkey,0,0,1,0,1
OpenSSL.crypto.X509.set_serial_number,0,0,1,0,1
OpenSSL.crypto.X509.sign,0,0,1,0,1
OpenSSL.crypto.X509Name.get_components,0,0,2,0,2
OpenSSL.crypto.dump_certificate,0,0,2,0,2
OpenSSL.crypto.dump_privatekey,0,0,2,0,2
OpenSSL.crypto.load_certificate,0,0,4,0,4
OpenSSL.crypto.load_pkcs12,0,0,2,0,2
OpenSSL.crypto.load_privatekey,0,0,3,0,3
OpenSSL.crypto.sign,0,0,1,0,1
OpenSSL.crypto.verify,0,0,1,0,1
PIL.Image.Image.__init__,1,0,0,0,1
PIL.Image.Image.getdata,0,0,1,0,1
PIL.Image.Image.histogram,0,0,1,0,1
PIL.Image.blend,0,0,1,0,1
PIL.Image.composite,0,0,1,0,1
PIL.Image.fromarray,0,0,11,0,11
PIL.Image.frombuffer,0,0,1,0,1
PIL.Image.init,0,0,1,0,1
PIL.Image.merge,0,0,1,0,1
PIL.Image.new,0,0,6,0,6
PIL.Image.open,0,0,21,0,21
PIL.ImageChops.add,0,0,1,0,1
PIL.ImageChops.difference,0,0,1,0,1
PIL.ImageColor.getrgb,0,0,1,0,1
PIL.ImageDraw.Draw,0,0,6,0,6
PIL.ImageFile.Parser.feed,0,0,2,0,2
PIL.ImageFilter.GaussianBlur.__init__,1,0,0,0,1
PIL.ImageFilter.ModeFilter.__init__,1,0,0,0,1
PIL.ImageFont.load_default,0,0,1,0,1
PIL.ImageFont.truetype,0,0,2,0,2
PIL.ImageGrab.grab,0,0,1,0,1
PIL.ImageOps.fit,0,0,1,0,1
